entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0088,261,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),ICLR 2026,Agentic Context Engineering: Evolving Contexts for Self-Improving Language Models,https://arxiv.org/abs/2510.04618,,arxiv:2510.04618,agenticcontextengineeringevolvingcontextsforselfimprovinglanguagemodels,False,catalog_only
R0089,262,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),ACL Findings 2026,Memory-as-Action: Autonomous Context Curation for Long-Horizon Agentic Tasks,https://arxiv.org/abs/2510.12635,https://github.com/ADaM-BJTU/MemAct,arxiv:2510.12635,memoryasactionautonomouscontextcurationforlonghorizonagentictasks,False,catalog_only
R0090,263,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2025,DeepSeek-V3.2: Pushing the Frontier of Open Large Language Models,https://arxiv.org/abs/2512.02556,,arxiv:2512.02556,deepseekv32pushingthefrontierofopenlargelanguagemodels,False,catalog_only
R0091,264,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2026,MiroThinker-1.7 & H1: Towards Heavy-Duty Research Agents via Verification,https://arxiv.org/abs/2603.15726,,arxiv:2603.15726,mirothinker17h1towardsheavydutyresearchagentsviaverification,False,catalog_only
R0092,265,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2025,IterResearch: Rethinking Long-Horizon Agents with Interaction Scaling,https://arxiv.org/abs/2511.07327,,arxiv:2511.07327,iterresearchrethinkinglonghorizonagentswithinteractionscaling,False,catalog_only
R0093,266,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2026,AgentFugue: Agent Scaling for Long-Horizon Tasks through Collective Reasoning,https://arxiv.org/abs/2605.24486,,arxiv:2605.24486,agentfugueagentscalingforlonghorizontasksthroughcollectivereasoning,False,catalog_only
R0094,267,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2026,ContextBudget: Budget-Aware Context Management for Long-Horizon Search Agents,https://arxiv.org/abs/2604.01664,,arxiv:2604.01664,contextbudgetbudgetawarecontextmanagementforlonghorizonsearchagents,False,catalog_only
R0095,268,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),AAMAS 2026,LEGOMem: Modular Procedural Memory for Multi-agent LLM Systems for Workflow Automation,https://arxiv.org/abs/2510.04851,,arxiv:2510.04851,legomemmodularproceduralmemoryformultiagentllmsystemsforworkflowautomation,False,catalog_only
R0096,269,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2026,Memex(RL): Scaling Long-Horizon LLM Agents via Indexed Experience Memory,https://arxiv.org/abs/2603.04257,,arxiv:2603.04257,memexrlscalinglonghorizonllmagentsviaindexedexperiencememory,False,catalog_only
R0097,270,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2026,SAM: State-Adaptive Memory for Long-Horizon Reasoning Agent,https://arxiv.org/abs/2605.24468,,arxiv:2605.24468,samstateadaptivememoryforlonghorizonreasoningagent,False,catalog_only
R0098,271,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Working Context (discard / compress / select),arXiv 2025,Agent KB: Leveraging Cross-Domain Experience for Agentic Problem Solving,https://arxiv.org/abs/2507.06229,,arxiv:2507.06229,agentkbleveragingcrossdomainexperienceforagenticproblemsolving,False,catalog_only
R0099,274,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),ECAI 2025,Mem0: Building Production-Ready AI Agents with Scalable Long-Term Memory,https://arxiv.org/abs/2504.19413,https://github.com/mem0ai/mem0,arxiv:2504.19413,mem0buildingproductionreadyaiagentswithscalablelongtermmemory,False,catalog_only
R0100,275,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),NeurIPS 2024,HippoRAG: Neurobiologically Inspired Long-Term Memory for Large Language Models,https://arxiv.org/abs/2405.14831,https://github.com/OSU-NLP-Group/HippoRAG,arxiv:2405.14831,hipporagneurobiologicallyinspiredlongtermmemoryforlargelanguagemodels,False,catalog_only
R0101,276,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),NeurIPS 2025,A-Mem: Agentic Memory for LLM Agents,https://arxiv.org/abs/2502.12110,https://github.com/agiresearch/A-mem,arxiv:2502.12110,amemagenticmemoryforllmagents,False,catalog_only
R0102,277,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),EMNLP 2025,Memory OS of AI Agent,https://arxiv.org/abs/2506.06326,https://github.com/BAI-LAB/MemoryOS,arxiv:2506.06326,memoryosofaiagent,False,catalog_only
R0103,278,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),AAAI 2024,ExpeL: LLM Agents Are Experiential Learners,https://arxiv.org/abs/2308.10144,https://github.com/LeapLabTHU/ExpeL,arxiv:2308.10144,expelllmagentsareexperientiallearners,False,catalog_only
R0104,279,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),ICML 2025,Agent Workflow Memory,https://arxiv.org/abs/2409.07429,https://github.com/zorazrw/agent-workflow-memory,arxiv:2409.07429,agentworkflowmemory,False,catalog_only
R0105,280,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),ICLR 2026,ReasoningBank: Scaling Agent Self-Evolving with Reasoning Memory,https://arxiv.org/abs/2509.25140,,arxiv:2509.25140,reasoningbankscalingagentselfevolvingwithreasoningmemory,False,catalog_only
R0106,281,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),TMLR 2024,Voyager: An Open-Ended Embodied Agent with Large Language Models,https://arxiv.org/abs/2305.16291,https://github.com/MineDojo/Voyager,arxiv:2305.16291,voyageranopenendedembodiedagentwithlargelanguagemodels,False,catalog_only
R0107,282,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2025,Zep: A Temporal Knowledge Graph Architecture for Agent Memory,https://arxiv.org/abs/2501.13956,,arxiv:2501.13956,zepatemporalknowledgegrapharchitectureforagentmemory,False,catalog_only
R0108,283,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),Findings of ACL 2026,From Storage to Experience: A Survey on the Evolution of LLM Agent Memory Mechanisms,https://aclanthology.org/2026.findings-acl.2069/,,https://aclanthology.org/2026.findings-acl.2069,fromstoragetoexperienceasurveyontheevolutionofllmagentmemorymechanisms,False,catalog_only
R0109,284,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),NeurIPS 2025,G-Memory: Tracing Hierarchical Memory for Multi-Agent Systems,https://arxiv.org/abs/2506.07398,,arxiv:2506.07398,gmemorytracinghierarchicalmemoryformultiagentsystems,False,catalog_only
R0110,285,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,Trace2Skill: Distill Trajectory-Local Lessons into Transferable Agent Skills,https://arxiv.org/abs/2603.25158,,arxiv:2603.25158,trace2skilldistilltrajectorylocallessonsintotransferableagentskills,False,catalog_only
R0111,286,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2025,MIRIX: Multi-Agent Memory System for LLM-Based Agents,https://arxiv.org/abs/2507.07957,,arxiv:2507.07957,mirixmultiagentmemorysystemforllmbasedagents,False,catalog_only
R0112,287,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),AAAI 2026,PRIME: Planning and Retrieval-Integrated Memory for Enhanced Reasoning,https://doi.org/10.1609/AAAI.V40I39.40612,,https://doi.org/10.1609/AAAI.V40I39.40612,primeplanningandretrievalintegratedmemoryforenhancedreasoning,False,catalog_only
R0113,288,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),EACL 2026,H-MEM: Hierarchical Memory for High-Efficiency Long-Term Reasoning in LLM Agents,https://doi.org/10.18653/v1/2026.eacl-long.15,,https://doi.org/10.18653/v1/2026.eacl-long.15,hmemhierarchicalmemoryforhighefficiencylongtermreasoninginllmagents,False,catalog_only
R0114,289,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),WWW 2025,MemoRAG: Boosting Long Context Processing with Global Memory-Enhanced Retrieval Augmentation,https://doi.org/10.1145/3696410.3714805,,https://doi.org/10.1145/3696410.3714805,memoragboostinglongcontextprocessingwithglobalmemoryenhancedretrievalaugmentation,False,catalog_only
R0115,290,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),ACL 2026,EverMemOS: A Self-Organizing Memory Operating System for Structured Long-Horizon Reasoning,https://doi.org/10.18653/v1/2026.acl-long.2125,,https://doi.org/10.18653/v1/2026.acl-long.2125,evermemosaselforganizingmemoryoperatingsystemforstructuredlonghorizonreasoning,False,catalog_only
R0116,291,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,MemoryArena: Benchmarking Agent Memory in Interdependent Multi-Session Agentic Tasks,https://arxiv.org/abs/2602.16313,,arxiv:2602.16313,memoryarenabenchmarkingagentmemoryininterdependentmultisessionagentictasks,False,catalog_only
R0117,292,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2025,Memory in the Age of AI Agents,https://arxiv.org/abs/2512.13564,,arxiv:2512.13564,memoryintheageofaiagents,False,catalog_only
R0118,293,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,Anatomy of Agentic Memory: Taxonomy and Empirical Analysis of Evaluation and System Limitations,https://arxiv.org/abs/2602.19320,,arxiv:2602.19320,anatomyofagenticmemorytaxonomyandempiricalanalysisofevaluationandsystemlimitations,False,catalog_only
R0119,294,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,From Player to Master: Enhancing Test-Time Learning of LLM Agents via Reinforcement Learning over Memory,https://arxiv.org/abs/2606.08656,,arxiv:2606.08656,fromplayertomasterenhancingtesttimelearningofllmagentsviareinforcementlearningovermemory,False,catalog_only
R0120,295,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,Rethinking Memory Mechanisms of Foundation Agents in the Second Half: A Survey,https://arxiv.org/abs/2602.06052,,arxiv:2602.06052,rethinkingmemorymechanismsoffoundationagentsinthesecondhalfasurvey,False,catalog_only
R0121,296,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,MemSifter: Offloading LLM Memory Retrieval via Outcome-Driven Proxy Reasoning,https://arxiv.org/abs/2603.03379,,arxiv:2603.03379,memsifteroffloadingllmmemoryretrievalviaoutcomedrivenproxyreasoning,False,catalog_only
R0122,297,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2025,From Human Memory to AI Memory: A Survey on Memory Mechanisms in the Era of LLMs,https://arxiv.org/abs/2504.15965,,arxiv:2504.15965,fromhumanmemorytoaimemoryasurveyonmemorymechanismsintheeraofllms,False,catalog_only
R0123,298,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,"Externalization in LLM Agents: A Unified Review of Memory, Skills, Protocols and Harness Engineering",https://arxiv.org/abs/2604.08224,,arxiv:2604.08224,externalizationinllmagentsaunifiedreviewofmemoryskillsprotocolsandharnessengineering,False,catalog_only
R0124,299,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,Unified Context Evolution for LLM Agents,https://arxiv.org/abs/2606.02304,,arxiv:2606.02304,unifiedcontextevolutionforllmagents,False,catalog_only
R0125,300,Harnesses: Externalizing Long-Horizon Capability (Pillar I),Context and Memory,Persistent Memory (factual / experiential),arXiv 2026,Inference-Time Budget Control for LLM Search Agents,https://arxiv.org/abs/2605.05701,,arxiv:2605.05701,inferencetimebudgetcontrolforllmsearchagents,False,catalog_only
R0126,305,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,NeurIPS 2023,Toolformer: Language Models Can Teach Themselves to Use Tools,https://arxiv.org/abs/2302.04761,,arxiv:2302.04761,toolformerlanguagemodelscanteachthemselvestousetools,False,catalog_only
R0127,306,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,ICLR 2024,ToolLLM: Facilitating Large Language Models to Master 16000+ Real-world APIs,https://arxiv.org/abs/2307.16789,https://github.com/OpenBMB/ToolBench,arxiv:2307.16789,toolllmfacilitatinglargelanguagemodelstomaster16000realworldapis,False,catalog_only
R0128,307,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,2024,Model Context Protocol (MCP) Specification,https://modelcontextprotocol.io/,https://github.com/modelcontextprotocol,https://modelcontextprotocol.io,modelcontextprotocolmcpspecification,False,catalog_only
R0129,308,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,ICML 2025,The Berkeley Function Calling Leaderboard (BFCL): From Tool Use to Agentic Evaluation of Large Language Models,https://gorilla.cs.berkeley.edu/leaderboard.html,https://github.com/ShishirPatil/gorilla,https://gorilla.cs.berkeley.edu/leaderboard.html,theberkeleyfunctioncallingleaderboardbfclfromtoolusetoagenticevaluationoflargelanguagemodels,False,catalog_only
R0130,309,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,ICLR 2025,τ-bench: A Benchmark for Tool-Agent-User Interaction in Real-World Domains,https://arxiv.org/abs/2406.12045,https://github.com/sierra-research/tau-bench,arxiv:2406.12045,τbenchabenchmarkfortoolagentuserinteractioninrealworlddomains,False,catalog_only
R0131,310,Harnesses: Externalizing Long-Horizon Capability (Pillar I),"Tools, MCP, and Skills",Tool interfaces & protocols,arXiv 2025,MCP-Universe: Benchmarking Large Language Models with Real-World Model Context Protocol Servers,https://arxiv.org/abs/2508.14704,https://github.com/SalesforceAIResearch/MCP-Universe,arxiv:2508.14704,mcpuniversebenchmarkinglargelanguagemodelswithrealworldmodelcontextprotocolservers,False,catalog_only
